COMECANDO LOG DA INSTÂNCIA 1.txt
Requisicao 2572 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2573 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2574 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2575 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2576 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2577 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2578 | Sensor Sensor(15) | 1 caminhos testados | Selecionado: [Sensor(15), FogNode(6)]
Requisicao 2579 | Sensor Sensor(15) | 1 caminhos testados | Selecionado: [Sensor(15), FogNode(6)]
Requisicao 2580 | Sensor Sensor(3) | 1 caminhos testados | Selecionado: [Sensor(3), FogNode(0)]
Requisicao 2581 | Sensor Sensor(11) | 1 caminhos testados | Selecionado: [Sensor(11), FogNode(5)]
Requisicao 2582 | Sensor Sensor(11) | 1 caminhos testados | Selecionado: [Sensor(11), FogNode(5)]
Requisicao 2583 | Sensor Sensor(11) | 2 caminhos testados | Selecionado: [Sensor(11), FogNode(4)]
Requisicao 2584 | Sensor Sensor(13) | 1 caminhos testados | Selecionado: [Sensor(13), FogNode(7)]
Requisicao 2585 | Sensor Sensor(18) | 1 caminhos testados | Selecionado: [Sensor(18), FogNode(9)]
Requisicao 2586 | Sensor Sensor(5) | 1 caminhos testados | Selecionado: [Sensor(5), FogNode(3)]
Requisicao 2587 | Sensor Sensor(5) | 1 caminhos testados | Selecionado: [Sensor(5), FogNode(3)]
Requisicao 2588 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2589 | Sensor Sensor(4) | 1 caminhos testados | Selecionado: [Sensor(4), FogNode(3)]
Requisicao 2590 | Sensor Sensor(8) | 1 caminhos testados | Selecionado: [Sensor(8), FogNode(5)]
Requisicao 2591 | Sensor Sensor(5) | 1 caminhos testados | Selecionado: [Sensor(5), FogNode(3)]
Requisicao 2592 | Sensor Sensor(5) | 1 caminhos testados | Selecionado: [Sensor(5), FogNode(3)]
Requisicao 2593 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2594 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2595 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2596 | Sensor Sensor(3) | 2 caminhos testados | Selecionado: [Sensor(3), FogNode(1)]
Requisicao 2597 | Sensor Sensor(8) | 1 caminhos testados | Selecionado: [Sensor(8), FogNode(5)]
Requisicao 2598 | Sensor Sensor(8) | 1 caminhos testados | Selecionado: [Sensor(8), FogNode(5)]
Requisicao 2599 | Sensor Sensor(15) | 1 caminhos testados | Selecionado: [Sensor(15), FogNode(6)]
Requisicao 2600 | Sensor Sensor(9) | 2 caminhos testados | Selecionado: [Sensor(9), FogNode(4)]
Requisicao 2601 | Sensor Sensor(8) | 1 caminhos testados | Selecionado: [Sensor(8), FogNode(5)]
Requisicao 2602 | Sensor Sensor(0) | 1 caminhos testados | Selecionado: [Sensor(0), FogNode(1)]
Requisicao 2603 | Sensor Sensor(0) | 1 caminhos testados | Selecionado: [Sensor(0), FogNode(1)]
Requisicao 2604 | Sensor Sensor(9) | 1 caminhos testados | Selecionado: [Sensor(9), FogNode(5)]
Requisicao 2605 | Sensor Sensor(15) | 1 caminhos testados | Selecionado: [Sensor(15), FogNode(6)]
Requisicao 2606 | Sensor Sensor(0) | 1 caminhos testados | Selecionado: [Sensor(0), FogNode(1)]
Requisicao 2607 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2608 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2609 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2610 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2611 | Sensor Sensor(6) | 1 caminhos testados | Selecionado: [Sensor(6), FogNode(3)]
Requisicao 2612 | Sensor Sensor(17) | 1 caminhos testados | Selecionado: [Sensor(17), FogNode(8)]
Requisicao 2613 | Sensor Sensor(17) | 1 caminhos testados | Selecionado: [Sensor(17), FogNode(8)]
Requisicao 2614 | Sensor Sensor(17) | 1 caminhos testados | Selecionado: [Sensor(17), FogNode(8)]
Requisicao 2615 | Sensor Sensor(10) | 1 caminhos testados | Selecionado: [Sensor(10), FogNode(5)]
Requisicao 2616 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2617 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2618 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2619 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2620 | Sensor Sensor(18) | 1 caminhos testados | Selecionado: [Sensor(18), FogNode(9)]
Requisicao 2621 | Sensor Sensor(18) | 1 caminhos testados | Selecionado: [Sensor(18), FogNode(9)]
Requisicao 2622 | Sensor Sensor(18) | 1 caminhos testados | Selecionado: [Sensor(18), FogNode(9)]
Requisicao 2623 | Sensor Sensor(4) | 1 caminhos testados | Selecionado: [Sensor(4), FogNode(3)]
Requisicao 2624 | Sensor Sensor(9) | 2 caminhos testados | Selecionado: [Sensor(9), FogNode(4)]
Requisicao 2625 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2626 | Sensor Sensor(13) | 1 caminhos testados | Selecionado: [Sensor(13), FogNode(7)]
Requisicao 2627 | Sensor Sensor(17) | 1 caminhos testados | Selecionado: [Sensor(17), FogNode(8)]
Requisicao 2628 | Sensor Sensor(16) | 1 caminhos testados | Selecionado: [Sensor(16), FogNode(9)]
Requisicao 2629 | Sensor Sensor(16) | 1 caminhos testados | Selecionado: [Sensor(16), FogNode(9)]
Requisicao 2630 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2631 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2632 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2633 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2634 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2635 | Sensor Sensor(19) | 1 caminhos testados | Selecionado: [Sensor(19), FogNode(9)]
Requisicao 2636 | Sensor Sensor(19) | 1 caminhos testados | Selecionado: [Sensor(19), FogNode(9)]
Requisicao 2637 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2638 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2639 | Sensor Sensor(3) | 1 caminhos testados | Selecionado: [Sensor(3), FogNode(0)]
Requisicao 2640 | Sensor Sensor(0) | 1 caminhos testados | Selecionado: [Sensor(0), FogNode(1)]
Requisicao 2641 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2642 | Sensor Sensor(9) | 2 caminhos testados | Selecionado: [Sensor(9), FogNode(4)]
Requisicao 2643 | Sensor Sensor(5) | 1 caminhos testados | Selecionado: [Sensor(5), FogNode(3)]
Requisicao 2644 | Sensor Sensor(5) | 1 caminhos testados | Selecionado: [Sensor(5), FogNode(3)]
Requisicao 2645 | Sensor Sensor(6) | 1 caminhos testados | Selecionado: [Sensor(6), FogNode(3)]
Requisicao 2646 | Sensor Sensor(0) | 1 caminhos testados | Selecionado: [Sensor(0), FogNode(1)]
Requisicao 2647 | Sensor Sensor(0) | 1 caminhos testados | Selecionado: [Sensor(0), FogNode(1)]
Requisicao 2648 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2649 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2650 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2651 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2652 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2653 | Sensor Sensor(19) | 1 caminhos testados | Selecionado: [Sensor(19), FogNode(9)]
Requisicao 2654 | Sensor Sensor(19) | 1 caminhos testados | Selecionado: [Sensor(19), FogNode(9)]
Requisicao 2655 | Sensor Sensor(11) | 1 caminhos testados | Selecionado: [Sensor(11), FogNode(5)]
Requisicao 2656 | Sensor Sensor(1) | 1 caminhos testados | Selecionado: [Sensor(1), FogNode(0)]
Requisicao 2657 | Sensor Sensor(18) | 1 caminhos testados | Selecionado: [Sensor(18), FogNode(9)]
Requisicao 2658 | Sensor Sensor(1) | 2 caminhos testados | Selecionado: [Sensor(1), FogNode(1)]
Requisicao 2659 | Sensor Sensor(0) | 1 caminhos testados | Selecionado: [Sensor(0), FogNode(1)]
Requisicao 2660 | Sensor Sensor(0) | 1 caminhos testados | Selecionado: [Sensor(0), FogNode(1)]
Requisicao 2661 | Sensor Sensor(18) | 1 caminhos testados | Selecionado: [Sensor(18), FogNode(9)]
Requisicao 2662 | Sensor Sensor(18) | 1 caminhos testados | Selecionado: [Sensor(18), FogNode(9)]
Requisicao 2663 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2664 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2665 | Sensor Sensor(8) | 2 caminhos testados | Selecionado: [Sensor(8), FogNode(4)]
Requisicao 2666 | Sensor Sensor(1) | 1 caminhos testados | Selecionado: [Sensor(1), FogNode(0)]
Requisicao 2667 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2668 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2669 | Sensor Sensor(17) | 1 caminhos testados | Selecionado: [Sensor(17), FogNode(8)]
Requisicao 2670 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2671 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2672 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2673 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2674 | Sensor Sensor(17) | 1 caminhos testados | Selecionado: [Sensor(17), FogNode(8)]
Requisicao 2675 | Sensor Sensor(17) | 1 caminhos testados | Selecionado: [Sensor(17), FogNode(8)]
Requisicao 2676 | Sensor Sensor(18) | 1 caminhos testados | Selecionado: [Sensor(18), FogNode(9)]
Requisicao 2677 | Sensor Sensor(18) | 1 caminhos testados | Selecionado: [Sensor(18), FogNode(9)]
Requisicao 2678 | Sensor Sensor(10) | 1 caminhos testados | Selecionado: [Sensor(10), FogNode(5)]
Requisicao 2679 | Sensor Sensor(6) | 1 caminhos testados | Selecionado: [Sensor(6), FogNode(3)]
Requisicao 2680 | Sensor Sensor(8) | 1 caminhos testados | Selecionado: [Sensor(8), FogNode(5)]
Requisicao 2681 | Sensor Sensor(18) | 1 caminhos testados | Selecionado: [Sensor(18), FogNode(9)]
Requisicao 2682 | Sensor Sensor(16) | 1 caminhos testados | Selecionado: [Sensor(16), FogNode(9)]
Requisicao 2683 | Sensor Sensor(0) | 1 caminhos testados | Selecionado: [Sensor(0), FogNode(1)]
Requisicao 2684 | Sensor Sensor(8) | 1 caminhos testados | Selecionado: [Sensor(8), FogNode(5)]
Requisicao 2685 | Sensor Sensor(8) | 1 caminhos testados | Selecionado: [Sensor(8), FogNode(5)]
Requisicao 2686 | Sensor Sensor(8) | 2 caminhos testados | Selecionado: [Sensor(8), FogNode(4)]
Requisicao 2687 | Sensor Sensor(6) | 1 caminhos testados | Selecionado: [Sensor(6), FogNode(3)]
Requisicao 2688 | Sensor Sensor(1) | 1 caminhos testados | Selecionado: [Sensor(1), FogNode(0)]
Requisicao 2689 | Sensor Sensor(0) | 1 caminhos testados | Selecionado: [Sensor(0), FogNode(1)]
Requisicao 2690 | Sensor Sensor(0) | 1 caminhos testados | Selecionado: [Sensor(0), FogNode(1)]
Requisicao 2691 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2692 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2693 | Sensor Sensor(4) | 1 caminhos testados | Selecionado: [Sensor(4), FogNode(3)]
Requisicao 2694 | Sensor Sensor(13) | 1 caminhos testados | Selecionado: [Sensor(13), FogNode(7)]
Requisicao 2695 | Sensor Sensor(11) | 1 caminhos testados | Selecionado: [Sensor(11), FogNode(5)]
Requisicao 2696 | Sensor Sensor(6) | 1 caminhos testados | Selecionado: [Sensor(6), FogNode(3)]
Requisicao 2697 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2698 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2699 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2700 | Sensor Sensor(16) | 1 caminhos testados | Selecionado: [Sensor(16), FogNode(9)]
Requisicao 2701 | Sensor Sensor(16) | 1 caminhos testados | Selecionado: [Sensor(16), FogNode(9)]
Requisicao 2702 | Sensor Sensor(11) | 1 caminhos testados | Selecionado: [Sensor(11), FogNode(5)]
Requisicao 2703 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2704 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2705 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2706 | Sensor Sensor(15) | 1 caminhos testados | Selecionado: [Sensor(15), FogNode(6)]
Requisicao 2707 | Sensor Sensor(10) | 1 caminhos testados | Selecionado: [Sensor(10), FogNode(5)]
Requisicao 2708 | Sensor Sensor(10) | 1 caminhos testados | Selecionado: [Sensor(10), FogNode(5)]
Requisicao 2709 | Sensor Sensor(1) | 1 caminhos testados | Selecionado: [Sensor(1), FogNode(0)]
Requisicao 2710 | Sensor Sensor(6) | 1 caminhos testados | Selecionado: [Sensor(6), FogNode(3)]
Requisicao 2711 | Sensor Sensor(10) | 1 caminhos testados | Selecionado: [Sensor(10), FogNode(5)]
Requisicao 2712 | Sensor Sensor(11) | 2 caminhos testados | Selecionado: [Sensor(11), FogNode(4)]
Requisicao 2713 | Sensor Sensor(9) | 2 caminhos testados | Selecionado: [Sensor(9), FogNode(4)]
Requisicao 2714 | Sensor Sensor(15) | 1 caminhos testados | Selecionado: [Sensor(15), FogNode(6)]
Requisicao 2715 | Sensor Sensor(15) | 1 caminhos testados | Selecionado: [Sensor(15), FogNode(6)]
Requisicao 2716 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2717 | Sensor Sensor(1) | 1 caminhos testados | Selecionado: [Sensor(1), FogNode(0)]
Requisicao 2718 | Sensor Sensor(9) | 1 caminhos testados | Selecionado: [Sensor(9), FogNode(5)]
Requisicao 2719 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2720 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2721 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2722 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2723 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2724 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2725 | Sensor Sensor(10) | 1 caminhos testados | Selecionado: [Sensor(10), FogNode(5)]
Requisicao 2726 | Sensor Sensor(10) | 2 caminhos testados | Selecionado: [Sensor(10), FogNode(4)]
Requisicao 2727 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2728 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2729 | Sensor Sensor(16) | 1 caminhos testados | Selecionado: [Sensor(16), FogNode(9)]
Requisicao 2730 | Sensor Sensor(16) | 1 caminhos testados | Selecionado: [Sensor(16), FogNode(9)]
Requisicao 2731 | Sensor Sensor(6) | 1 caminhos testados | Selecionado: [Sensor(6), FogNode(3)]
Requisicao 2732 | Sensor Sensor(4) | 1 caminhos testados | Selecionado: [Sensor(4), FogNode(3)]
Requisicao 2733 | Sensor Sensor(8) | 1 caminhos testados | Selecionado: [Sensor(8), FogNode(5)]
Requisicao 2734 | Sensor Sensor(8) | 2 caminhos testados | Selecionado: [Sensor(8), FogNode(4)]
Requisicao 2735 | Sensor Sensor(8) | 2 caminhos testados | Selecionado: [Sensor(8), FogNode(4)]
Requisicao 2736 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2737 | Sensor Sensor(1) | 1 caminhos testados | Selecionado: [Sensor(1), FogNode(0)]
Requisicao 2738 | Sensor Sensor(18) | 1 caminhos testados | Selecionado: [Sensor(18), FogNode(9)]
Requisicao 2739 | Sensor Sensor(11) | 1 caminhos testados | Selecionado: [Sensor(11), FogNode(5)]
Requisicao 2740 | Sensor Sensor(13) | 1 caminhos testados | Selecionado: [Sensor(13), FogNode(7)]
Requisicao 2741 | Sensor Sensor(19) | 1 caminhos testados | Selecionado: [Sensor(19), FogNode(9)]
Requisicao 2742 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2743 | Sensor Sensor(5) | 1 caminhos testados | Selecionado: [Sensor(5), FogNode(3)]
Requisicao 2744 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2745 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2746 | Sensor Sensor(1) | 1 caminhos testados | Selecionado: [Sensor(1), FogNode(0)]
Requisicao 2747 | Sensor Sensor(6) | 1 caminhos testados | Selecionado: [Sensor(6), FogNode(3)]
Requisicao 2748 | Sensor Sensor(10) | 1 caminhos testados | Selecionado: [Sensor(10), FogNode(5)]
Requisicao 2749 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2750 | Sensor Sensor(4) | 1 caminhos testados | Selecionado: [Sensor(4), FogNode(3)]
Requisicao 2751 | Sensor Sensor(0) | 1 caminhos testados | Selecionado: [Sensor(0), FogNode(1)]
Requisicao 2752 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2753 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2754 | Sensor Sensor(6) | 1 caminhos testados | Selecionado: [Sensor(6), FogNode(3)]
Requisicao 2755 | Sensor Sensor(11) | 1 caminhos testados | Selecionado: [Sensor(11), FogNode(5)]
Requisicao 2756 | Sensor Sensor(11) | 2 caminhos testados | Selecionado: [Sensor(11), FogNode(4)]
Requisicao 2757 | Sensor Sensor(11) | 1 caminhos testados | Selecionado: [Sensor(11), FogNode(5)]
Requisicao 2758 | Sensor Sensor(13) | 1 caminhos testados | Selecionado: [Sensor(13), FogNode(7)]
Requisicao 2759 | Sensor Sensor(18) | 1 caminhos testados | Selecionado: [Sensor(18), FogNode(9)]
Requisicao 2760 | Sensor Sensor(18) | 1 caminhos testados | Selecionado: [Sensor(18), FogNode(9)]
Requisicao 2761 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2762 | Sensor Sensor(12) | 1 caminhos testados | Selecionado: [Sensor(12), FogNode(6)]
Requisicao 2763 | Sensor Sensor(9) | 1 caminhos testados | Selecionado: [Sensor(9), FogNode(5)]
Requisicao 2764 | Sensor Sensor(1) | 1 caminhos testados | Selecionado: [Sensor(1), FogNode(0)]
Requisicao 2765 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2766 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2767 | Sensor Sensor(11) | 1 caminhos testados | Selecionado: [Sensor(11), FogNode(5)]
Requisicao 2768 | Sensor Sensor(11) | 1 caminhos testados | Selecionado: [Sensor(11), FogNode(5)]
Requisicao 2769 | Sensor Sensor(19) | 1 caminhos testados | Selecionado: [Sensor(19), FogNode(9)]
Requisicao 2770 | Sensor Sensor(19) | 1 caminhos testados | Selecionado: [Sensor(19), FogNode(9)]
Requisicao 2771 | Sensor Sensor(10) | 1 caminhos testados | Selecionado: [Sensor(10), FogNode(5)]
Requisicao 2772 | Sensor Sensor(10) | 1 caminhos testados | Selecionado: [Sensor(10), FogNode(5)]
Requisicao 2773 | Sensor Sensor(10) | 2 caminhos testados | Selecionado: [Sensor(10), FogNode(4)]
Requisicao 2774 | Sensor Sensor(9) | 2 caminhos testados | Selecionado: [Sensor(9), FogNode(4)]
Requisicao 2775 | Sensor Sensor(1) | 1 caminhos testados | Selecionado: [Sensor(1), FogNode(0)]
Requisicao 2776 | Sensor Sensor(1) | 1 caminhos testados | Selecionado: [Sensor(1), FogNode(0)]
Requisicao 2777 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2778 | Sensor Sensor(16) | 1 caminhos testados | Selecionado: [Sensor(16), FogNode(9)]
Requisicao 2779 | Sensor Sensor(16) | 1 caminhos testados | Selecionado: [Sensor(16), FogNode(9)]
Requisicao 2780 | Sensor Sensor(17) | 1 caminhos testados | Selecionado: [Sensor(17), FogNode(8)]
Requisicao 2781 | Sensor Sensor(11) | 1 caminhos testados | Selecionado: [Sensor(11), FogNode(5)]
Requisicao 2782 | Sensor Sensor(13) | 1 caminhos testados | Selecionado: [Sensor(13), FogNode(7)]
Requisicao 2783 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2784 | Sensor Sensor(16) | 1 caminhos testados | Selecionado: [Sensor(16), FogNode(9)]
Requisicao 2785 | Sensor Sensor(16) | 1 caminhos testados | Selecionado: [Sensor(16), FogNode(9)]
Requisicao 2786 | Sensor Sensor(16) | 1 caminhos testados | Selecionado: [Sensor(16), FogNode(9)]
Requisicao 2787 | Sensor Sensor(9) | 1 caminhos testados | Selecionado: [Sensor(9), FogNode(5)]
Requisicao 2788 | Sensor Sensor(3) | 1 caminhos testados | Selecionado: [Sensor(3), FogNode(0)]
Requisicao 2789 | Sensor Sensor(15) | 1 caminhos testados | Selecionado: [Sensor(15), FogNode(6)]
Requisicao 2790 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2791 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2792 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2793 | Sensor Sensor(17) | 1 caminhos testados | Selecionado: [Sensor(17), FogNode(8)]
Requisicao 2794 | Sensor Sensor(17) | 1 caminhos testados | Selecionado: [Sensor(17), FogNode(8)]
Requisicao 2795 | Sensor Sensor(16) | 1 caminhos testados | Selecionado: [Sensor(16), FogNode(9)]
Requisicao 2796 | Sensor Sensor(11) | 2 caminhos testados | Selecionado: [Sensor(11), FogNode(4)]
Requisicao 2797 | Sensor Sensor(11) | 2 caminhos testados | Selecionado: [Sensor(11), FogNode(4)]
Requisicao 2798 | Sensor Sensor(18) | 1 caminhos testados | Selecionado: [Sensor(18), FogNode(9)]
Requisicao 2799 | Sensor Sensor(1) | 1 caminhos testados | Selecionado: [Sensor(1), FogNode(0)]
Requisicao 2800 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2801 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2802 | Sensor Sensor(8) | 2 caminhos testados | Selecionado: [Sensor(8), FogNode(4)]
Requisicao 2803 | Sensor Sensor(10) | 2 caminhos testados | Selecionado: [Sensor(10), FogNode(4)]
Requisicao 2804 | Sensor Sensor(3) | 1 caminhos testados | Selecionado: [Sensor(3), FogNode(0)]
Requisicao 2805 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2806 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2807 | Sensor Sensor(13) | 1 caminhos testados | Selecionado: [Sensor(13), FogNode(7)]
Requisicao 2808 | Sensor Sensor(17) | 1 caminhos testados | Selecionado: [Sensor(17), FogNode(8)]
Requisicao 2809 | Sensor Sensor(17) | 1 caminhos testados | Selecionado: [Sensor(17), FogNode(8)]
Requisicao 2810 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2811 | Sensor Sensor(11) | 1 caminhos testados | Selecionado: [Sensor(11), FogNode(5)]
Requisicao 2812 | Sensor Sensor(1) | 1 caminhos testados | Selecionado: [Sensor(1), FogNode(0)]
Requisicao 2813 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2814 | Sensor Sensor(8) | 1 caminhos testados | Selecionado: [Sensor(8), FogNode(5)]
Requisicao 2815 | Sensor Sensor(8) | 2 caminhos testados | Selecionado: [Sensor(8), FogNode(4)]
Requisicao 2816 | Sensor Sensor(0) | 1 caminhos testados | Selecionado: [Sensor(0), FogNode(1)]
Requisicao 2817 | Sensor Sensor(0) | 1 caminhos testados | Selecionado: [Sensor(0), FogNode(1)]
Requisicao 2818 | Sensor Sensor(14) | 1 caminhos testados | Selecionado: [Sensor(14), FogNode(6)]
Requisicao 2819 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2820 | Sensor Sensor(2) | 1 caminhos testados | Selecionado: [Sensor(2), FogNode(1)]
Requisicao 2821 | Sensor Sensor(3) | 1 caminhos testados | Selecionado: [Sensor(3), FogNode(0)]
Requisicao 2822 | Sensor Sensor(11) | 2 caminhos testados | Selecionado: [Sensor(11), FogNode(4)]
Requisicao 2823 | Sensor Sensor(11) | 2 caminhos testados | Selecionado: [Sensor(11), FogNode(4)]
Requisicao 2824 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
Requisicao 2825 | Sensor Sensor(7) | 1 caminhos testados | Selecionado: [Sensor(7), FogNode(3)]
